"","county","hrr","cntyname","hrrname","pop10","afact","county.y","state","cases","deaths","countypop","hrrpop","countycaserate","countydeathrate","countycaserate100k","countydeathrate100k"
"3679","47055","005","Giles TN","AL- HUNTSVILLE",3586,0.122,"Giles","TN",3,0,29485,626099,0.00010174665083941,0,10.174665083941,0
"3680","47057","377","Grainger TN","TN- KNOXVILLE",22657,1,"Grainger","TN",3,0,22657,1379484,0.000132409409895397,0,13.2409409895397,0
"3681","47059","376","Greene TN","TN- KINGSPORT",307,0.004,"Greene","TN",15,1,68831,479601,0.00021792506283506,1.45283375223373e-05,21.792506283506,1.45283375223373
"3682","47059","375","Greene TN","TN- JOHNSON CITY",1881,0.027,"Greene","TN",15,1,68831,277165,0.00021792506283506,1.45283375223373e-05,21.792506283506,1.45283375223373
"3683","47059","377","Greene TN","TN- KNOXVILLE",66643,0.968,"Greene","TN",15,1,68831,1379484,0.00021792506283506,1.45283375223373e-05,21.792506283506,1.45283375223373
"3684","47061","373","Grundy TN","TN- CHATTANOOGA",1587,0.116,"Grundy","TN",6,0,13703,700134,0.000437860322557104,0,43.7860322557104,0
"3685","47061","380","Grundy TN","TN- NASHVILLE",12116,0.884,"Grundy","TN",6,0,13703,2782462,0.000437860322557104,0,43.7860322557104,0
"3686","47063","377","Hamblen TN","TN- KNOXVILLE",62544,1,"Hamblen","TN",3,0,62544,1379484,4.79662317728319e-05,0,4.79662317728319,0
"3687","47065","373","Hamilton TN","TN- CHATTANOOGA",336463,1,"Hamilton","TN",50,2,336463,700134,0.000148604750002229,5.94419000008916e-06,14.8604750002229,0.594419000008916
"3688","47067","376","Hancock TN","TN- KINGSPORT",822,0.121,"0","0",0,0,6819,479601,0,0,0,0
"3689","47067","377","Hancock TN","TN- KNOXVILLE",5997,0.879,"0","0",0,0,6819,1379484,0,0,0,0
"3690","47069","374","Hardeman TN","TN- JACKSON",13323,0.489,"Hardeman","TN",4,0,27253,333926,0.000146772832348732,0,14.6772832348732,0
"3691","47069","379","Hardeman TN","TN- MEMPHIS",13930,0.511,"Hardeman","TN",4,0,27253,1816203,0.000146772832348732,0,14.6772832348732,0
"3692","47071","379","Hardin TN","TN- MEMPHIS",25869,0.994,"Hardin","TN",2,0,26026,1816203,7.68462306923845e-05,0,7.68462306923845,0
"3693","47071","374","Hardin TN","TN- JACKSON",157,0.006,"Hardin","TN",2,0,26026,333926,7.68462306923845e-05,0,7.68462306923845,0
"3694","47073","377","Hawkins TN","TN- KNOXVILLE",24393,0.429,"Hawkins","TN",5,0,56833,1379484,8.79770555839037e-05,0,8.79770555839037,0
"3695","47073","376","Hawkins TN","TN- KINGSPORT",32440,0.571,"Hawkins","TN",5,0,56833,479601,8.79770555839037e-05,0,8.79770555839037,0
"3696","47075","379","Haywood TN","TN- MEMPHIS",18787,1,"Haywood","TN",2,0,18787,1816203,0.00010645659232448,0,10.645659232448,0
"3697","47077","374","Henderson TN","TN- JACKSON",27769,1,"0","0",0,0,27769,333926,0,0,0,0
"3698","47079","208","Henry TN","KY- PADUCAH",2477,0.077,"Henry","TN",1,0,32330,370644,3.09310238168883e-05,0,3.09310238168883,0
"3699","47079","374","Henry TN","TN- JACKSON",29853,0.923,"Henry","TN",1,0,32330,333926,3.09310238168883e-05,0,3.09310238168883,0
"3700","47081","380","Hickman TN","TN- NASHVILLE",24690,1,"Hickman","TN",1,0,24690,2782462,4.05022276225192e-05,0,4.05022276225192,0
"3701","47083","380","Houston TN","TN- NASHVILLE",8426,1,"Houston","TN",1,0,8426,2782462,0.000118680275338239,0,11.8680275338239,0
"3702","47085","380","Humphreys TN","TN- NASHVILLE",18538,1,"Humphreys","TN",2,0,18538,2782462,0.000107886503398425,0,10.7886503398425,0
"3703","47087","380","Jackson TN","TN- NASHVILLE",11638,1,"0","0",0,0,11638,2782462,0,0,0,0
"3704","47089","377","Jefferson TN","TN- KNOXVILLE",51407,1,"Jefferson","TN",6,0,51407,1379484,0.000116715622386056,0,11.6715622386056,0
"3705","47091","320","Johnson TN","NC- WINSTON-SALEM",2,0,"Johnson","TN",2,0,18244,1137103,0.000109625082218812,0,10.9625082218812,0
"3706","47091","375","Johnson TN","TN- JOHNSON CITY",17224,0.944,"Johnson","TN",2,0,18244,277165,0.000109625082218812,0,10.9625082218812,0
"3707","47091","376","Johnson TN","TN- KINGSPORT",1018,0.056,"Johnson","TN",2,0,18244,479601,0.000109625082218812,0,10.9625082218812,0
"3708","47093","377","Knox TN","TN- KNOXVILLE",432226,1,"Knox","TN",78,1,432226,1379484,0.000180461147640355,2.31360445692763e-06,18.0461147640355,0.231360445692763
"3709","47095","379","Lake TN","TN- MEMPHIS",7832,1,"0","0",0,0,7832,1816203,0,0,0,0
"3710","47097","379","Lauderdale TN","TN- MEMPHIS",27815,1,"Lauderdale","TN",1,0,27815,1816203,3.59518245550962e-05,0,3.59518245550962,0
"3711","47099","001","Lawrence TN","AL- BIRMINGHAM",1611,0.038,"Lawrence","TN",2,0,41869,2276677,4.77680384055029e-05,0,4.77680384055029,0
"3712","47099","380","Lawrence TN","TN- NASHVILLE",40258,0.962,"Lawrence","TN",2,0,41869,2782462,4.77680384055029e-05,0,4.77680384055029,0
"3713","47101","380","Lewis TN","TN- NASHVILLE",12161,1,"Lewis","TN",2,0,12161,2782462,0.000164460159526355,0,16.4460159526355,0
"3714","47103","005","Lincoln TN","AL- HUNTSVILLE",33358,1,"Lincoln","TN",2,0,33361,626099,5.99502412997212e-05,0,5.99502412997212,0
"3715","47103","380","Lincoln TN","TN- NASHVILLE",3,0,"Lincoln","TN",2,0,33361,2782462,5.99502412997212e-05,0,5.99502412997212,0
"3716","47105","377","Loudon TN","TN- KNOXVILLE",48556,1,"Loudon","TN",8,0,48556,1379484,0.000164758217316089,0,16.4758217316089,0
"3717","47107","373","McMinn TN","TN- CHATTANOOGA",5239,0.1,"McMinn","TN",3,0,52266,700134,5.73986913098381e-05,0,5.73986913098381,0
"3718","47107","377","McMinn TN","TN- KNOXVILLE",47027,0.9,"McMinn","TN",3,0,52266,1379484,5.73986913098381e-05,0,5.73986913098381,0
"3719","47109","379","McNairy TN","TN- MEMPHIS",20234,0.776,"McNairy","TN",1,0,26075,1816203,3.83509108341323e-05,0,3.83509108341323,0
"3720","47109","374","McNairy TN","TN- JACKSON",5841,0.224,"McNairy","TN",1,0,26075,333926,3.83509108341323e-05,0,3.83509108341323,0
"3721","47111","380","Macon TN","TN- NASHVILLE",22248,1,"Macon","TN",4,0,22248,2782462,0.000179791441927364,0,17.9791441927364,0
"3722","47113","374","Madison TN","TN- JACKSON",98294,1,"Madison","TN",7,0,98294,333926,7.12149266486255e-05,0,7.12149266486256,0
"3723","47115","380","Marion TN","TN- NASHVILLE",957,0.034,"Marion","TN",8,1,28237,2782462,0.000283316216311931,3.54145270389914e-05,28.3316216311931,3.54145270389914
"3724","47115","373","Marion TN","TN- CHATTANOOGA",27280,0.966,"Marion","TN",8,1,28237,700134,0.000283316216311931,3.54145270389914e-05,28.3316216311931,3.54145270389914
"3725","47117","005","Marshall TN","AL- HUNTSVILLE",910,0.03,"Marshall","TN",1,0,30617,626099,3.26615932325179e-05,0,3.26615932325179,0
"3726","47117","380","Marshall TN","TN- NASHVILLE",29707,0.97,"Marshall","TN",1,0,30617,2782462,3.26615932325179e-05,0,3.26615932325179,0
"3727","47119","380","Maury TN","TN- NASHVILLE",80956,1,"Maury","TN",17,0,80956,2782462,0.000209990612184396,0,20.9990612184396,0
"3728","47121","377","Meigs TN","TN- KNOXVILLE",8352,0.711,"Meigs","TN",1,0,11753,1379484,8.50846592359398e-05,0,8.50846592359398,0
"3729","47121","373","Meigs TN","TN- CHATTANOOGA",3401,0.289,"Meigs","TN",1,0,11753,700134,8.50846592359398e-05,0,8.50846592359398,0
"3730","47123","377","Monroe TN","TN- KNOXVILLE",44519,1,"Monroe","TN",5,0,44519,1379484,0.000112311597295537,0,11.2311597295537,0
"3731","47125","380","Montgomery TN","TN- NASHVILLE",172331,1,"Montgomery","TN",27,0,172331,2782462,0.000156675235448062,0,15.6675235448062,0
"3732","47127","380","Moore TN","TN- NASHVILLE",6362,1,"0","0",0,0,6362,2782462,0,0,0,0
"3733","47129","377","Morgan TN","TN- KNOXVILLE",21265,0.967,"Morgan","TN",1,0,21987,1379484,4.5481420839587e-05,0,4.5481420839587,0
"3734","47129","380","Morgan TN","TN- NASHVILLE",722,0.033,"Morgan","TN",1,0,21987,2782462,4.5481420839587e-05,0,4.5481420839587,0
"3735","47131","208","Obion TN","KY- PADUCAH",4360,0.137,"Obion","TN",2,0,31807,370644,6.28792404187757e-05,0,6.28792404187757,0
"3736","47131","379","Obion TN","TN- MEMPHIS",27447,0.863,"Obion","TN",2,0,31807,1816203,6.28792404187757e-05,0,6.28792404187757,0
"3737","47133","380","Overton TN","TN- NASHVILLE",22083,1,"Overton","TN",2,0,22083,2782462,9.05674047910157e-05,0,9.05674047910157,0
"3738","47135","380","Perry TN","TN- NASHVILLE",7915,1,"Perry","TN",2,0,7915,2782462,0.000252684775742262,0,25.2684775742262,0
"3739","47137","380","Pickett TN","TN- NASHVILLE",5077,1,"0","0",0,0,5077,2782462,0,0,0,0
"3740","47139","377","Polk TN","TN- KNOXVILLE",3933,0.234,"0","0",0,0,16825,1379484,0,0,0,0
"3741","47139","373","Polk TN","TN- CHATTANOOGA",12892,0.766,"0","0",0,0,16825,700134,0,0,0,0
"3742","47141","380","Putnam TN","TN- NASHVILLE",72321,1,"Putnam","TN",31,0,72321,2782462,0.000428644515424289,0,42.8644515424289,0
"3743","47143","377","Rhea TN","TN- KNOXVILLE",9101,0.286,"Rhea","TN",1,0,31809,1379484,3.14376434342482e-05,0,3.14376434342482,0
"3744","47143","380","Rhea TN","TN- NASHVILLE",680,0.021,"Rhea","TN",1,0,31809,2782462,3.14376434342482e-05,0,3.14376434342482,0
"3745","47143","373","Rhea TN","TN- CHATTANOOGA",22028,0.693,"Rhea","TN",1,0,31809,700134,3.14376434342482e-05,0,3.14376434342482,0
"3746","47145","377","Roane TN","TN- KNOXVILLE",54181,1,"Roane","TN",2,0,54181,1379484,3.69133090935937e-05,0,3.69133090935937,0
"3747","47147","380","Robertson TN","TN- NASHVILLE",66283,1,"Robertson","TN",35,0,66283,2782462,0.000528038863660365,0,52.8038863660365,0
"3748","47149","380","Rutherford TN","TN- NASHVILLE",262604,1,"Rutherford","TN",86,1,262604,2782462,0.00032748929947754,3.80801511020396e-06,32.748929947754,0.380801511020396
"3749","47151","377","Scott TN","TN- KNOXVILLE",22228,1,"Scott","TN",3,0,22228,1379484,0.000134964909123628,0,13.4964909123628,0
"3750","47153","373","Sequatchie TN","TN- CHATTANOOGA",14112,1,"Sequatchie","TN",1,0,14112,700134,7.08616780045351e-05,0,7.08616780045351,0
"3751","47155","377","Sevier TN","TN- KNOXVILLE",89889,1,"Sevier","TN",9,0,89889,1379484,0.00010012348563228,0,10.012348563228,0
"3752","47157","379","Shelby TN","TN- MEMPHIS",927644,1,"Shelby","TN",496,3,927644,1816203,0.000534687875952413,3.23399924971217e-06,53.4687875952413,0.323399924971217
"3753","47159","380","Smith TN","TN- NASHVILLE",19166,1,"Smith","TN",3,0,19166,2782462,0.000156527183554211,0,15.6527183554211,0
"3754","47161","380","Stewart TN","TN- NASHVILLE",13324,1,"0","0",0,0,13324,2782462,0,0,0,0
"3755","47163","376","Sullivan TN","TN- KINGSPORT",149289,0.952,"Sullivan","TN",17,0,156823,479601,0.000108402466474943,0,10.8402466474943,0
"3756","47163","375","Sullivan TN","TN- JOHNSON CITY",7534,0.048,"Sullivan","TN",17,0,156823,277165,0.000108402466474943,0,10.8402466474943,0
"3757","47165","380","Sumner TN","TN- NASHVILLE",160645,1,"Sumner","TN",201,7,160645,2782462,0.00125120607550811,4.35743409380933e-05,125.120607550811,4.35743409380933
"3758","47167","379","Tipton TN","TN- MEMPHIS",61081,1,"Tipton","TN",22,0,61081,1816203,0.000360177469262127,0,36.0177469262127,0
"3759","47169","380","Trousdale TN","TN- NASHVILLE",7870,1,"Trousdale","TN",5,1,7870,2782462,0.000635324015247776,0.000127064803049555,63.5324015247776,12.7064803049555
"3760","47171","375","Unicoi TN","TN- JOHNSON CITY",18313,1,"Unicoi","TN",1,0,18313,277165,5.46060175831377e-05,0,5.46060175831377,0
"3761","47173","377","Union TN","TN- KNOXVILLE",19109,1,"Union","TN",1,0,19109,1379484,5.23313621853577e-05,0,5.23313621853577,0
"3762","47175","380","Van Buren TN","TN- NASHVILLE",5548,1,"0","0",0,0,5548,2782462,0,0,0,0
"3763","47177","380","Warren TN","TN- NASHVILLE",39839,1,"Warren","TN",1,0,39839,2782462,2.51010316524009e-05,0,2.51010316524009,0
"3764","47179","375","Washington TN","TN- JOHNSON CITY",118876,0.967,"Washington","TN",21,0,122979,277165,0.000170760861610519,0,17.0760861610519,0
"3765","47179","377","Washington TN","TN- KNOXVILLE",2250,0.018,"Washington","TN",21,0,122979,1379484,0.000170760861610519,0,17.0760861610519,0
"3766","47179","376","Washington TN","TN- KINGSPORT",1853,0.015,"Washington","TN",21,0,122979,479601,0.000170760861610519,0,17.0760861610519,0
"3767","47181","001","Wayne TN","AL- BIRMINGHAM",3562,0.209,"Wayne","TN",1,0,17021,2276677,5.87509547030139e-05,0,5.87509547030139,0
"3768","47181","380","Wayne TN","TN- NASHVILLE",13459,0.791,"Wayne","TN",1,0,17021,2782462,5.87509547030139e-05,0,5.87509547030139,0
"3769","47183","374","Weakley TN","TN- JACKSON",35021,1,"Weakley","TN",1,0,35021,333926,2.85542959938323e-05,0,2.85542959938323,0
"3770","47185","380","White TN","TN- NASHVILLE",25841,1,"White","TN",2,0,25841,2782462,7.7396385588793e-05,0,7.7396385588793,0
"3771","47187","380","Williamson TN","TN- NASHVILLE",183182,1,"Williamson","TN",148,2,183182,2782462,0.000807939644724918,1.09181033070935e-05,80.7939644724918,1.09181033070935
"3772","47189","380","Wilson TN","TN- NASHVILLE",113993,1,"Wilson","TN",45,0,113993,2782462,0.000394761081820814,0,39.4761081820814,0
"3773","48001","416","Anderson TX","TX- TYLER",58458,1,"Anderson","TX",1,0,58458,561485,1.71062985391221e-05,0,1.71062985391221,0
"3774","48003","400","Andrews TX","TX- LUBBOCK",14786,1,"Andrews","TX",1,0,14786,707296,6.76315433518193e-05,0,6.76315433518193,0
"3775","48005","397","Angelina TX","TX- HOUSTON",86771,1,"Angelina","TX",5,0,86771,6463120,5.76229385393738e-05,0,5.76229385393738,0
"3776","48007","390","Aransas TX","TX- CORPUS CHRISTI",23158,1,"Aransas","TX",2,0,23158,564150,8.63632438034373e-05,0,8.63632438034373,0
"3777","48009","420","Archer TX","TX- WICHITA FALLS",9054,1,"0","0",0,0,9054,202790,0,0,0,0
"3778","48011","383","Armstrong TX","TX- AMARILLO",1901,1,"0","0",0,0,1901,444214,0,0,0,0
"3779","48013","412","Atascosa TX","TX- SAN ANTONIO",44911,1,"Atascosa","TX",2,0,44911,2714969,4.4532519872637e-05,0,4.4532519872637,0
"3780","48015","397","Austin TX","TX- HOUSTON",28417,1,"Austin","TX",2,0,28417,6463120,7.03804060949432e-05,0,7.03804060949432,0
"3781","48017","400","Bailey TX","TX- LUBBOCK",7165,1,"0","0",0,0,7165,707296,0,0,0,0
"3782","48019","412","Bandera TX","TX- SAN ANTONIO",20485,1,"0","0",0,0,20485,2714969,0,0,0,0
"3783","48021","385","Bastrop TX","TX- AUSTIN",74171,1,"Bastrop","TX",8,0,74171,1738310,0.000107858866672958,0,10.7858866672958,0
"3784","48023","420","Baylor TX","TX- WICHITA FALLS",3726,1,"0","0",0,0,3726,202790,0,0,0,0
"3785","48025","390","Bee TX","TX- CORPUS CHRISTI",31861,1,"0","0",0,0,31861,564150,0,0,0,0
"3786","48027","413","Bell TX","TX- TEMPLE",310235,1,"Bell","TX",44,1,310235,499914,0.000141827969120183,3.22336293454962e-06,14.1827969120183,0.322336293454962
"3787","48029","412","Bexar TX","TX- SAN ANTONIO",1714773,1,"Bexar","TX",207,9,1714773,2714969,0.000120715686566094,5.24850811156929e-06,12.0715686566094,0.524850811156929
"3788","48031","385","Blanco TX","TX- AUSTIN",297,0.028,"Blanco","TX",1,0,10497,1738310,9.52653138992093e-05,0,9.52653138992093,0
"3789","48031","412","Blanco TX","TX- SAN ANTONIO",10200,0.972,"Blanco","TX",1,0,10497,2714969,9.52653138992093e-05,0,9.52653138992093,0
"3790","48033","400","Borden TX","TX- LUBBOCK",641,1,"0","0",0,0,641,707296,0,0,0,0
"3791","48035","394","Bosque TX","TX- FORT WORTH",1053,0.058,"0","0",0,0,18212,2198658,0,0,0,0
"3792","48035","418","Bosque TX","TX- WACO",17159,0.942,"0","0",0,0,18212,341324,0,0,0,0
"3793","48037","022","Bowie TX","AR- TEXARKANA",92565,1,"Bowie","TX",9,0,92565,263672,9.72289742343218e-05,0,9.72289742343218,0
"3794","48039","397","Brazoria TX","TX- HOUSTON",313166,1,"Brazoria","TX",95,1,313166,6463120,0.000303353493035642,3.19319466353308e-06,30.3353493035642,0.319319466353308
"3795","48041","388","Brazos TX","TX- BRYAN",194851,1,"Brazos","TX",63,3,194851,272470,0.000323323975755834,1.53963797978969e-05,32.3323975755834,1.53963797978969
"3796","48043","406","Brewster TX","TX- ODESSA",9232,1,"0","0",0,0,9232,351062,0,0,0,0
"3797","48045","400","Briscoe TX","TX- LUBBOCK",1637,1,"0","0",0,0,1637,707296,0,0,0,0
"3798","48047","390","Brooks TX","TX- CORPUS CHRISTI",7223,1,"0","0",0,0,7223,564150,0,0,0,0
"3799","48049","382","Brown TX","TX- ABILENE",38106,1,"Brown","TX",3,0,38106,295982,7.87277594079672e-05,0,7.87277594079672,0
"3800","48051","388","Burleson TX","TX- BRYAN",17187,1,"Burleson","TX",1,0,17187,272470,5.81835107930413e-05,0,5.81835107930413,0
"3801","48053","413","Burnet TX","TX- TEMPLE",1972,0.046,"Burnet","TX",3,0,42750,499914,7.01754385964912e-05,0,7.01754385964912,0
"3802","48053","385","Burnet TX","TX- AUSTIN",40778,0.954,"Burnet","TX",3,0,42750,1738310,7.01754385964912e-05,0,7.01754385964912,0
"3803","48055","385","Caldwell TX","TX- AUSTIN",38066,1,"Caldwell","TX",1,0,38066,1738310,2.62701623496033e-05,0,2.62701623496033,0
"3804","48057","417","Calhoun TX","TX- VICTORIA",2191,0.102,"Calhoun","TX",7,0,21381,148174,0.000327393480192694,0,32.7393480192694,0
"3805","48057","397","Calhoun TX","TX- HOUSTON",19190,0.898,"Calhoun","TX",7,0,21381,6463120,0.000327393480192694,0,32.7393480192694,0
"3806","48059","382","Callahan TX","TX- ABILENE",13544,1,"0","0",0,0,13544,295982,0,0,0,0
"3807","48061","396","Cameron TX","TX- HARLINGEN",406220,1,"Cameron","TX",26,0,406220,591312,6.40047265028802e-05,0,6.40047265028802,0
"3808","48063","416","Camp TX","TX- TYLER",12401,1,"Camp","TX",1,0,12401,561485,8.0638658172728e-05,0,8.0638658172728,0
"3809","48065","383","Carson TX","TX- AMARILLO",6182,1,"0","0",0,0,6182,444214,0,0,0,0
"3810","48067","399","Cass TX","TX- LONGVIEW",12359,0.406,"Cass","TX",3,0,30464,215161,9.84768907563025e-05,0,9.84768907563025,0
"3811","48067","022","Cass TX","AR- TEXARKANA",18105,0.594,"Cass","TX",3,0,30464,263672,9.84768907563025e-05,0,9.84768907563025,0
"3812","48069","383","Castro TX","TX- AMARILLO",71,0.009,"Castro","TX",8,0,8062,444214,0.000992309600595386,0,99.2309600595386,0
"3813","48069","400","Castro TX","TX- LUBBOCK",7991,0.991,"Castro","TX",8,0,8062,707296,0.000992309600595386,0,99.2309600595386,0
"3814","48071","397","Chambers TX","TX- HOUSTON",33228,0.947,"Chambers","TX",9,0,35096,6463120,0.000256439480282653,0,25.6439480282653,0
"3815","48071","386","Chambers TX","TX- BEAUMONT",1868,0.053,"Chambers","TX",9,0,35096,464919,0.000256439480282653,0,25.6439480282653,0
"3816","48073","416","Cherokee TX","TX- TYLER",45582,0.896,"Cherokee","TX",4,0,50845,561485,7.86704690726718e-05,0,7.86704690726719,0
"3817","48073","397","Cherokee TX","TX- HOUSTON",5263,0.104,"Cherokee","TX",4,0,50845,6463120,7.86704690726718e-05,0,7.86704690726719,0
"3818","48075","383","Childress TX","TX- AMARILLO",7041,1,"0","0",0,0,7041,444214,0,0,0,0
"3819","48077","420","Clay TX","TX- WICHITA FALLS",10752,1,"Clay","TX",1,0,10752,202790,9.30059523809524e-05,0,9.30059523809524,0
"3820","48079","400","Cochran TX","TX- LUBBOCK",3127,1,"0","0",0,0,3127,707296,0,0,0,0
"3821","48081","411","Coke TX","TX- SAN ANGELO",3320,1,"0","0",0,0,3320,159476,0,0,0,0
"3822","48083","382","Coleman TX","TX- ABILENE",8676,0.975,"0","0",0,0,8895,295982,0,0,0,0
"3823","48083","411","Coleman TX","TX- SAN ANGELO",219,0.025,"0","0",0,0,8895,159476,0,0,0,0
"3824","48085","391","Collin TX","TX- DALLAS",782341,1,"Collin","TX",184,1,782341,4819192,0.000235191559690723,1.27821499831915e-06,23.5191559690723,0.127821499831915
"3825","48087","383","Collingsworth TX","TX- AMARILLO",3057,1,"0","0",0,0,3057,444214,0,0,0,0
"3826","48089","397","Colorado TX","TX- HOUSTON",20874,1,"Colorado","TX",2,0,20874,6463120,9.58129730765546e-05,0,9.58129730765546,0
"3827","48091","412","Comal TX","TX- SAN ANTONIO",108472,1,"Comal","TX",12,2,108472,2714969,0.000110627627406151,1.84379379010251e-05,11.0627627406151,1.84379379010251
"3828","48093","382","Comanche TX","TX- ABILENE",13974,1,"Comanche","TX",1,0,13974,295982,7.156147130385e-05,0,7.156147130385,0
"3829","48095","411","Concho TX","TX- SAN ANGELO",4087,1,"0","0",0,0,4087,159476,0,0,0,0
"3830","48097","391","Cooke TX","TX- DALLAS",38437,1,"Cooke","TX",1,0,38437,4819192,2.60165985899004e-05,0,2.60165985899004,0
"3831","48099","413","Coryell TX","TX- TEMPLE",72413,0.961,"Coryell","TX",1,0,75388,499914,1.32647105640155e-05,0,1.32647105640155,0
"3832","48099","418","Coryell TX","TX- WACO",2975,0.039,"Coryell","TX",1,0,75388,341324,1.32647105640155e-05,0,1.32647105640155,0
"3833","48101","383","Cottle TX","TX- AMARILLO",1505,1,"0","0",0,0,1505,444214,0,0,0,0
"3834","48103","406","Crane TX","TX- ODESSA",4375,1,"Crane","TX",2,0,4375,351062,0.000457142857142857,0,45.7142857142857,0
"3835","48105","411","Crockett TX","TX- SAN ANGELO",3719,1,"0","0",0,0,3719,159476,0,0,0,0
"3836","48107","400","Crosby TX","TX- LUBBOCK",6059,1,"0","0",0,0,6059,707296,0,0,0,0
"3837","48109","393","Culberson TX","TX- EL PASO",2398,1,"0","0",0,0,2398,1113258,0,0,0,0
