"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"18294","227","MA- BOSTON",4826221,7.14980809126597e-05,2.07201452233538e-07,7.14980809126597,0.0207201452233538,2020-03-20
"18295","295","NY- ALBANY",1842850,0.000102054727469799,0,10.2054727469799,0,2020-03-20
"18296","231","MA- WORCESTER",808287,2.91623066727526e-05,0,2.91623066727526,0,2020-03-20
"18297","246","MI- SAGINAW",627549,5.71811343764451e-06,0,0.571811343764451,0,2020-03-20
"18298","240","MI- MARQUETTE",200023,0,0,0,0,2020-03-20
"18299","248","MI- ST JOSEPH",142156,0,0,0,0,2020-03-20
"18300","236","MI- GRAND RAPIDS",1187416,1.14523941172212e-05,0,1.14523941172212,0,2020-03-20
"18301","243","MI- PETOSKEY",175199,1.07296344251511e-05,0,1.07296344251511,0,2020-03-20
"18302","249","MI- TRAVERSE CITY",233228,4.80293437472326e-06,0,0.480293437472326,0,2020-03-20
"18303","239","MI- LANSING",710382,1.47257890703905e-05,0,1.47257890703905,0,2020-03-20
"18304","447","WI- GREEN BAY",510635,4.13621021375077e-06,0,0.413621021375077,0,2020-03-20
"18305","235","MI- FLINT",568542,7.68056610191241e-06,2.94034480905759e-08,0.768056610191241,0.00294034480905759,2020-03-20
"18306","456","WI- WAUSAU",189284,4.24062425243727e-06,0,0.424062425243727,0,2020-03-20
"18307","250","MN- DULUTH",341216,5.84917834737331e-06,0,0.584917834737331,0,2020-03-20
"18308","232","MI- ANN ARBOR",1401260,6.99412036398468e-05,6.63187395327829e-07,6.99412036398468,0.0663187395327829,2020-03-20
"18309","242","MI- MUSKEGON",270058,7.08575059132928e-07,0,0.0708575059132928,0,2020-03-20
"18310","244","MI- PONTIAC",470635,0.000152927738460976,8.31129013374871e-07,15.2927738460976,0.0831129013374871,2020-03-20
"18311","334","OH- TOLEDO",1000493,4.82271893228226e-06,9.99507242929236e-07,0.482271893228226,0.0999507242929236,2020-03-20
"18312","245","MI- ROYAL OAK",679720,0.00014649867605079,7.24682457797583e-07,14.649867605079,0.0724682457797583,2020-03-20
"18313","234","MI- DETROIT",1738617,0.000103137752280537,7.6134435918442e-07,10.3137752280537,0.076134435918442,2020-03-20
"18314","233","MI- DEARBORN",517284,0.000117966370209519,1.63654612569231e-06,11.7966370209519,0.163654612569231,2020-03-20
"18315","256","MN- ST PAUL",1080676,2.24137614634415e-05,0,2.24137614634415,0,2020-03-20
"18316","322","ND- FARGO MOORHEAD -MN",533993,5.51665706684442e-06,0,0.551665706684442,0,2020-03-20
"18317","323","ND- GRAND FORKS",164613,3.28915352399566e-07,0,0.0328915352399566,0,2020-03-20
"18318","254","MN- ST CLOUD",260897,1.9472261276265e-05,0,1.9472261276265,0,2020-03-20
"18319","261","MS- OXFORD",149639,6.89774782652054e-06,0,0.689774782652054,0,2020-03-20
"18320","258","MS- HATTIESBURG",306018,2.49525405103108e-05,0,2.49525405103108,0,2020-03-20
"18321","257","MS- GULFPORT",201377,4.24187613250218e-05,5.68939054387455e-07,4.24187613250218,0.0568939054387455,2020-03-20
"18322","274","MT- BILLINGS",585373,3.09793412743319e-05,0,3.09793412743319,0,2020-03-20
"18323","275","MT- GREAT FALLS",152681,1.35227950444327e-06,0,0.135227950444327,0,2020-03-20
"18324","370","SD- RAPID CITY",217734,0,0,0,0,2020-03-20
"18325","324","ND- MINOT",125908,3.28128398408034e-05,0,3.28128398408034,0,2020-03-20
"18326","282","NH- MANCHESTER",894248,4.35299325534624e-05,0,4.35299325534624,0,2020-03-20
"18327","283","NJ- CAMDEN",2827593,4.94356040143272e-05,3.49361933733682e-07,4.94356040143272,0.0349361933733682,2020-03-20
"18328","284","NJ- HACKENSACK",1278413,0.000279584918081721,5.44707973805724e-06,27.9584918081721,0.544707973805724,2020-03-20
"18329","291","NJ- PATERSON",393185,0.00010836220243145,3.83801303797675e-07,10.836220243145,0.0383801303797675,2020-03-20
"18330","292","NJ- RIDGEWOOD",463288,0.000309896414282615,5.97477633724583e-06,30.9896414282615,0.597477633724583,2020-03-20
"18331","285","NJ- MORRISTOWN",1028075,6.89523694635897e-05,7.47972406974821e-08,6.89523694635897,0.00747972406974821,2020-03-20
"18332","288","NJ- NEW BRUNSWICK",1044234,8.87552955055819e-05,1.61941049379056e-09,8.87552955055818,0.000161941049379056,2020-03-20
"18333","346","PA- ALLENTOWN",1233349,3.45696596855193e-05,8.10800511452963e-07,3.45696596855193,0.0810800511452963,2020-03-20
"18334","400","TX- LUBBOCK",707296,8.48301135592454e-06,0,0.848301135592454,0,2020-03-20
"18335","393","TX- EL PASO",1113258,6.28785061504162e-06,0,0.628785061504162,0,2020-03-20
"18336","299","NY- BUFFALO",1378870,2.64938004120254e-05,0,2.64938004120254,0,2020-03-20
"18337","304","NY- ROCHESTER",1303270,3.53552680024076e-05,0,3.53552680024077,0,2020-03-20
"18338","296","NY- BINGHAMTON",364639,1.4327715220367e-05,0,1.4327715220367,0,2020-03-20
"18339","307","NY- SYRACUSE",1069422,9.7717340817097e-06,0,0.97717340817097,0,2020-03-20
"18340","351","PA- ERIE",722463,2.65305472922068e-06,0,0.265305472922068,0,2020-03-20
"18341","300","NY- ELMIRA",331145,1.1179264667703e-05,0,1.1179264667703,0,2020-03-20
"18342","359","PA- SAYRE",197463,3.06543866165989e-06,0,0.306543866165989,0,2020-03-20
"18343","424","VT- BURLINGTON",646114,3.12194738919091e-05,1.5477144900126e-06,3.12194738919091,0.15477144900126,2020-03-20
"18344","360","PA- SCRANTON",317755,2.26773292643459e-05,0,2.26773292643459,0,2020-03-20
"18345","312","NC- DURHAM",1366694,2.9835000900569e-05,0,2.9835000900569,0,2020-03-20
"18346","313","NC- GREENSBORO",627219,6.62088643808434e-06,0,0.662088643808434,0,2020-03-20
"18347","320","NC- WINSTON-SALEM",1137103,8.88759338785376e-06,0,0.888759338785376,0,2020-03-20
"18348","315","NC- HICKORY",298883,1.96519522591477e-07,0,0.0196519522591477,0,2020-03-20
"18349","311","NC- CHARLOTTE",2459473,1.64144285759841e-05,0,1.64144285759841,0,2020-03-20
"18350","375","TN- JOHNSON CITY",277165,1.41345658035813e-05,0,1.41345658035813,0,2020-03-20
"18351","309","NC- ASHEVILLE",660204,1.05152158904969e-07,0,0.0105152158904969,0,2020-03-20
"18352","314","NC- GREENVILLE",856416,5.8278132950797e-06,0,0.58278132950797,0,2020-03-20
"18353","318","NC- RALEIGH",2032974,2.02406829560752e-05,0,2.02406829560752,0,2020-03-20
"18354","319","NC- WILMINGTON",449671,1.02685392227063e-05,0,1.02685392227063,0,2020-03-20
"18355","365","SC- CHARLESTON",1039763,1.50359406116977e-05,9.61757631306365e-07,1.50359406116977,0.0961757631306365,2020-03-20
"18356","430","VA- NORFOLK",1289789,5.9337836738158e-06,0,0.59337836738158,0,2020-03-20
"18357","367","SC- FLORENCE",379572,7.31156622810914e-06,2.63454627843993e-06,0.731156622810914,0.263454627843993,2020-03-20
"18358","369","SC- SPARTANBURG",374810,2.81101296941818e-06,0,0.281101296941818,0,2020-03-20
"18359","321","ND- BISMARCK",211242,9.95065747711106e-05,0,9.95065747711106,0,2020-03-20
"18360","330","OH- DAYTON",1077638,3.32405479794906e-06,0,0.332405479794906,0,2020-03-20
"18361","326","OH- CANTON",640670,1.13257935036598e-05,0,1.13257935036598,0,2020-03-20
"18362","335","OH- YOUNGSTOWN",642648,1.62167156233193e-05,0,1.62167156233193,0,2020-03-20
"18363","328","OH- CLEVELAND",2068625,3.92405888126793e-05,0,3.92405888126793,0,2020-03-20
"18364","357","PA- PITTSBURGH",2904771,1.37267972974772e-05,0,1.37267972974772,0,2020-03-20
"18365","332","OH- KETTERING",432928,9.66472926914185e-06,0,0.966472926914185,0,2020-03-20
"18366","331","OH- ELYRIA",253587,3.19769844552054e-05,0,3.19769844552054,0,2020-03-20
"18367","325","OH- AKRON",703381,1.4701468635169e-05,0,1.4701468635169,0,2020-03-20
"18368","339","OK- OKLAHOMA CITY",1878346,2.18267396007676e-05,0,2.18267396007676,0,2020-03-20
"18369","391","TX- DALLAS",4819192,2.28722214644194e-05,4.2148718603372e-07,2.28722214644194,0.042148718603372,2020-03-20
"18370","336","OK- LAWTON",203937,8.97815431535987e-09,0,0.000897815431535987,0,2020-03-20
"18371","420","TX- WICHITA FALLS",202790,1.97248385028848e-05,0,1.97248385028848,0,2020-03-20
"18372","345","OR- SALEM",319400,4.5604186023652e-05,0,4.5604186023652,0,2020-03-20
"18373","342","OR- EUGENE",731523,3.28213949790985e-05,1.36699546993807e-06,3.28213949790985,0.136699546993807,2020-03-20
"18374","344","OR- PORTLAND",2688073,2.71538847717786e-05,1.86111548098122e-06,2.71538847717786,0.186111548098122,2020-03-20
"18375","341","OR- BEND",221484,4.08571184091711e-05,2.56741897621671e-11,4.08571184091711,2.56741897621671e-06,2020-03-20
"18376","347","PA- ALTOONA",302529,2.16994469762745e-07,0,0.0216994469762745,0,2020-03-20
"18377","355","PA- LANCASTER",678147,1.08012005004755e-05,0,1.08012005004755,0,2020-03-20
"18378","358","PA- READING",596839,1.67961003722848e-05,0,1.67961003722848,0,2020-03-20
"18379","354","PA- JOHNSTOWN",220260,2.78744348672486e-07,0,0.0278744348672486,0,2020-03-20
"18380","362","PA- WILKES-BARRE",249132,7.89789031807697e-06,0,0.789789031807697,0,2020-03-20
"18381","350","PA- DANVILLE",579193,1.79150388842214e-06,0,0.179150388842214,0,2020-03-20
"18382","366","SC- COLUMBIA",1241913,5.90252781485365e-05,8.0520938262181e-07,5.90252781485365,0.080520938262181,2020-03-20
"18383","368","SC- GREENVILLE",907674,2.0873578210825e-05,0,2.0873578210825,0,2020-03-20
"18384","374","TN- JACKSON",333926,0,0,0,0,2020-03-20
"18385","416","TX- TYLER",561485,1.74906791645405e-05,0,1.74906791645405,0,2020-03-20
"18386","397","TX- HOUSTON",6463120,1.58664150575065e-05,3.09448068425157e-07,1.58664150575065,0.0309448068425157,2020-03-20
"18387","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-03-20
"18388","412","TX- SAN ANTONIO",2714969,1.54697898944703e-05,0,1.54697898944702,0,2020-03-20
"18389","385","TX- AUSTIN",1738310,1.99920499305783e-05,0,1.99920499305783,0,2020-03-20
"18390","413","TX- TEMPLE",499914,6.7650295550122e-06,0,0.67650295550122,0,2020-03-20
"18391","418","TX- WACO",341324,3.76934721854074e-05,0,3.76934721854074,0,2020-03-20
"18392","394","TX- FORT WORTH",2198658,1.41309602389944e-05,4.40619834901011e-07,1.41309602389944,0.0440619834901011,2020-03-20
"18393","388","TX- BRYAN",272470,2.20207729291298e-05,0,2.20207729291298,0,2020-03-20
"18394","406","TX- ODESSA",351062,2.84849969521053e-06,0,0.284849969521053,0,2020-03-20
"18395","382","TX- ABILENE",295982,3.37858383280064e-06,0,0.337858383280064,0,2020-03-20
"18396","417","TX- VICTORIA",148174,1.01545899614447e-05,0,1.01545899614447,0,2020-03-20
"18397","396","TX- HARLINGEN",591312,1.69115458505831e-06,0,0.169115458505831,0,2020-03-20
"18398","399","TX- LONGVIEW",215161,1.04060298727919e-05,0,1.04060298727919,0,2020-03-20
"18399","386","TX- BEAUMONT",464919,0,0,0,0,2020-03-20
"18400","411","TX- SAN ANGELO",159476,0,0,0,0,2020-03-20
"18401","402","TX- MCALLEN",672773,0,0,0,0,2020-03-20
"18402","422","UT- PROVO",599239,1.16925796658792e-05,0,1.16925796658792,0,2020-03-20
"18403","421","UT- OGDEN",485077,3.02288491280799e-05,0,3.02288491280799,0,2020-03-20
"18404","427","VA- CHARLOTTESVILLE",580368,3.45519752514463e-06,0,0.345519752514463,0,2020-03-20
"18405","432","VA- ROANOKE",718474,1.37377692003278e-06,0,0.137377692003278,0,2020-03-20
"18406","431","VA- RICHMOND",1734485,1.20586320640262e-05,0,1.20586320640262,0,2020-03-20
"18407","428","VA- LYNCHBURG",256375,2.80421988355477e-07,0,0.0280421988355477,0,2020-03-20
"18408","426","VA- ARLINGTON",2297586,2.47930315997607e-05,0,2.47930315997607,0,2020-03-20
"18409","429","VA- NEWPORT NEWS",563031,4.97438050478388e-05,3.55220227660644e-06,4.97438050478388,0.355220227660644,2020-03-20
"18410","435","VA- WINCHESTER",435762,4.67010716441433e-06,0,0.467010716441433,0,2020-03-20
"18411","442","WA- YAKIMA",298517,4.80770117936975e-05,2.5400953511434e-07,4.80770117936975,0.025400953511434,2020-03-20
"18412","439","WA- SEATTLE",2812672,0.00034116770972494,2.53976665383847e-05,34.116770972494,2.53976665383847,2020-03-20
"18413","438","WA- OLYMPIA",387412,2.78352154239018e-05,0,2.78352154239018,0,2020-03-20
"18414","437","WA- EVERETT",672161,0.000435828908511213,8.22677974135173e-06,43.5828908511213,0.822677974135173,2020-03-20
"18415","441","WA- TACOMA",802054,0.000104296280637929,1.29040434237816e-06,10.429628063793,0.129040434237816,2020-03-20
"18416","450","WI- MARSHFIELD",379798,5.2180117950567e-06,0,0.52180117950567,0,2020-03-20
"18417","446","WI- APPLETON",328675,8.88700313225932e-06,1.85605256920443e-09,0.888700313225932,0.000185605256920443,2020-03-20
"18418","452","WI- NEENAH",238971,3.11804822976592e-05,7.38038840954994e-07,3.11804822976592,0.0738038840954994,2020-03-20
"18419","457","WY- CASPER",192915,5.21361097636628e-05,0,5.21361097636628,0,2020-03-20
"18420","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-03-20
"18421","268","MO- KANSAS CITY",2481936,2.95201164911701e-05,1.20873382714139e-06,2.95201164911701,0.120873382714139,2020-03-21
"18422","297","NY- BRONX",1398749,0.000811316155781801,6.79984766551598e-06,81.1316155781801,0.679984766551598,2020-03-21
"18423","301","NY- EAST LONG ISLAND",4728414,0.000703865270691613,6.3482796044986e-06,70.3865270691613,0.63482796044986,2020-03-21
"18424","303","NY- NEW YORK",4981418,0.000761354065267262,7.31824191493892e-06,76.1354065267262,0.731824191493892,2020-03-21
"18425","308","NY- WHITE PLAINS",1135283,0.00118297723476638,1.30070935928985e-08,118.297723476638,0.00130070935928985,2020-03-21
"18426","289","NJ- NEWARK",1534797,0.000146517242121182,2.63776433809053e-06,14.6517242121182,0.263776433809053,2020-03-21
"18427","001","AL- BIRMINGHAM",2276677,4.23615337749537e-05,0,4.23615337749537,0,2020-03-21
"18428","007","AL- MONTGOMERY",473121,1.89802403975686e-05,0,1.89802403975686,0,2020-03-21
"18429","134","FL- PENSACOLA",764431,2.49585986786406e-05,1.30816254181215e-06,2.49585986786406,0.130816254181215,2020-03-21
"18430","006","AL- MOBILE",826053,1.28201517590479e-05,0,1.28201517590479,0,2020-03-21
"18431","002","AL- DOTHAN",375802,7.98292717973827e-06,2.66097572657942e-06,0.798292717973827,0.266097572657942,2020-03-21
"18432","009","AL- TUSCALOOSA",266186,2.43733778646121e-05,0,2.43733778646121,0,2020-03-21
"18433","144","GA- ATLANTA",6243061,6.12617076053625e-05,1.92213403008556e-06,6.12617076053625,0.192213403008556,2020-03-21
"18434","148","GA- ROME",289908,9.58899880511358e-05,3.44937014501152e-06,9.58899880511358,0.344937014501152,2020-03-21
"18435","260","MS- MERIDIAN",197862,5.36445041879234e-10,0,5.36445041879234e-05,0,2020-03-21
"18436","005","AL- HUNTSVILLE",626099,1.72141785052967e-05,0,1.72141785052967,0,2020-03-21
"18437","373","TN- CHATTANOOGA",700134,1.18426881362029e-05,0,1.18426881362029,0,2020-03-21
"18438","262","MS- TUPELO",396259,4.27773395003433e-05,0,4.27773395003433,0,2020-03-21
"18439","146","GA- COLUMBUS",349248,1.57619850541376e-05,0,1.57619850541376,0,2020-03-21
"18440","010","AK- ANCHORAGE",710231,2.95678448279503e-05,0,2.95678448279503,0,2020-03-21
"18441","012","AZ- PHOENIX",3373124,1.76578122054393e-05,1.90656183760363e-07,1.76578122054393,0.0190656183760363,2020-03-21
"18442","293","NM- ALBUQUERQUE",1729568,3.28753714647789e-05,0,3.28753714647789,0,2020-03-21
"18443","015","AZ- TUCSON",1221007,1.28507019380893e-05,3.23983819928478e-11,1.28507019380893,3.23983819928478e-06,2020-03-21
"18444","423","UT- SALT LAKE CITY",2034274,5.45123892457515e-05,0,5.45123892457515,0,2020-03-21
"18445","011","AZ- MESA",1384107,1.60896279915186e-05,2.27082575762242e-07,1.60896279915186,0.0227082575762242,2020-03-21
"18446","014","AZ- SUN CITY",298424,1.26931145925456e-05,2.57325983261848e-07,1.26931145925456,0.0257325983261848,2020-03-21
"18447","279","NV- LAS VEGAS",2064056,6.14875123600889e-05,9.68965958287953e-07,6.14875123600889,0.0968965958287953,2020-03-21
"18448","019","AR- LITTLE ROCK",1557326,5.53644816194997e-05,0,5.53644816194997,0,2020-03-21
"18449","270","MO- SPRINGFIELD",865127,1.40813422222505e-05,0,1.40813422222505,0,2020-03-21
"18450","021","AR- SPRINGDALE",535647,6.81228035802956e-06,0,0.681228035802956,0,2020-03-21
"18451","267","MO- JOPLIN",375895,6.84523884124995e-06,0,0.684523884124995,0,2020-03-21
"18452","018","AR- JONESBORO",238432,1.50705552512983e-05,0,1.50705552512983,0,2020-03-21
"18453","273","MO- ST LOUIS",3427241,1.35669597914666e-05,2.91779889421257e-07,1.35669597914666,0.0291779889421258,2020-03-21
"18454","219","LA- SHREVEPORT",694588,3.59935325969037e-05,0,3.59935325969037,0,2020-03-21
"18455","016","AR- FORT SMITH",376522,4.99428154891189e-06,0,0.499428154891189,0,2020-03-21
"18456","379","TN- MEMPHIS",1816203,4.1159963774104e-05,0,4.1159963774104,0,2020-03-21
"18457","022","AR- TEXARKANA",263672,1.02931711839156e-05,0,1.02931711839157,0,2020-03-21
"18458","033","CA- CONTRA COSTA CO.",1042954,4.80051162854206e-05,7.33590289745578e-07,4.80051162854206,0.0733590289745578,2020-03-21
"18459","065","CA- ALAMEDA CO.",1538029,5.74460053153902e-05,1.77166747989842e-08,5.74460053153902,0.00177166747989842,2020-03-21
"18460","077","CA- SACRAMENTO",2589156,3.13265948068285e-05,1.63943992479264e-06,3.13265948068285,0.163943992479264,2020-03-21
"18461","091","CA- STOCKTON",596968,4.22048469250501e-05,2.72271898888793e-06,4.22048469250501,0.272271898888793,2020-03-21
"18462","280","NV- RENO",758460,3.3976581124378e-05,5.26352166066411e-08,3.3976581124378,0.00526352166066411,2020-03-21
"18463","031","CA- CHICO",300672,3.22335319118154e-06,0,0.322335319118154,0,2020-03-21
"18464","058","CA- MODESTO",901093,7.61429104089592e-06,9.90924343880351e-08,0.761429104089592,0.00990924343880351,2020-03-21
"18465","081","CA- SAN FRANCISCO",1438721,9.67218638337724e-05,1.44971593210826e-07,9.67218638337724,0.0144971593210826,2020-03-21
"18466","343","OR- MEDFORD",434585,1.19489452101759e-05,0,1.19489452101759,0,2020-03-21
"18467","043","CA- FRESNO",1244650,1.07224820481863e-05,0,1.07224820481863,0,2020-03-21
"18468","073","CA- REDDING",341901,1.36240385076339e-05,0,1.36240385076339,0,2020-03-21
"18469","062","CA- NAPA",274114,7.05701979849222e-06,0,0.705701979849222,0,2020-03-21
"18470","080","CA- SAN DIEGO",3720182,4.51991708660897e-05,2.94675344992417e-07,4.51991708660897,0.0294675344992417,2020-03-21
"18471","079","CA- SAN BERNARDINO",3116736,7.89295489047673e-06,8.49947543368436e-07,0.789295489047673,0.0849947543368436,2020-03-21
"18472","056","CA- LOS ANGELES",9867438,3.54587715961824e-05,4.03420295797613e-07,3.54587715961824,0.0403420295797613,2020-03-21
"18473","025","CA- BAKERSFIELD",1161370,1.18529488347635e-05,0,1.18529488347635,0,2020-03-21
"18474","096","CA- VENTURA",857707,3.17636690503312e-05,1.79868488418682e-08,3.17636690503312,0.00179868488418682,2020-03-21
"18475","023","CA- ORANGE CO.",3304821,2.51681545217164e-05,1.81984891673927e-07,2.51681545217164,0.0181984891673927,2020-03-21
"18476","089","CA- SANTA ROSA",489750,2.30905633396822e-05,2.04185809086268e-06,2.30905633396822,0.204185809086268,2020-03-21
"18477","087","CA- SANTA CRUZ",275890,5.54048142637592e-05,2.53492493479968e-07,5.54048142637592,0.0253492493479968,2020-03-21
"18478","078","CA- SALINAS",396679,2.65023840099071e-05,2.40930763726428e-06,2.65023840099071,0.240930763726428,2020-03-21
"18479","083","CA- SAN LUIS OBISPO",251067,9.98725366734249e-05,8.1376400578336e-09,9.98725366734249,0.00081376400578336,2020-03-21
"18480","069","CA- PALM SPR/RANCHO MIR.",342069,1.18211462803929e-05,1.82088100604072e-06,1.18211462803929,0.182088100604072,2020-03-21
"18481","082","CA- SAN JOSE",1761797,0.000145589453169305,4.89105940638178e-06,14.5589453169305,0.489105940638178,2020-03-21
"18482","086","CA- SANTA BARBARA",443159,4.27384687438784e-05,0,4.27384687438784,0,2020-03-21
"18483","085","CA- SAN MATEO CO.",797525,0.000152560406918482,1.69896484122243e-06,15.2560406918482,0.169896484122243,2020-03-21
"18484","106","CO- GREELEY",357920,6.91008499577307e-05,2.06571641214226e-06,6.91008499577307,0.206571641214226,2020-03-21
"18485","103","CO- DENVER",2853117,0.000102654509256027,2.28892675572173e-07,10.2654509256027,0.0228892675572173,2020-03-21
"18486","102","CO- COLORADO SPRINGS",829912,4.92100910553069e-05,4.64948563093693e-06,4.92100910553069,0.464948563093693,2020-03-21
"18487","101","CO- BOULDER",308518,9.99342506365346e-05,3.10854736571998e-07,9.99342506365346,0.0310854736571998,2020-03-21
"18488","107","CO- PUEBLO",173208,1.81362066478331e-05,8.1599049153546e-07,1.81362066478331,0.081599049153546,2020-03-21
"18489","105","CO- GRAND JUNCTION",337595,0.00020726102266947,1.51565312370702e-06,20.726102266947,0.151565312370702,2020-03-21
"18490","104","CO- FORT COLLINS",335380,5.30330441016228e-05,0,5.30330441016228,0,2020-03-21
"18491","201","KS- WICHITA",1276737,4.82325492747371e-06,0,0.482325492747371,0,2020-03-21
"18492","109","CT- BRIDGEPORT",682421,0.000152819126984498,4.36246736083976e-06,15.2819126984498,0.436246736083976,2020-03-21
"18493","111","CT- NEW HAVEN",1482374,6.32672222200659e-05,6.91042184160675e-07,6.32672222200659,0.0691042184160675,2020-03-21
"18494","110","CT- HARTFORD",1510786,3.66379194940947e-05,6.61907113250983e-07,3.66379194940947,0.0661907113250983,2020-03-21
"18495","230","MA- SPRINGFIELD",744460,2.88012252115883e-05,0,2.88012252115883,0,2020-03-21
"18496","364","RI- PROVIDENCE",1228881,5.30075997540055e-06,0,0.530075997540055,0,2020-03-21
"18497","225","MD- SALISBURY",443452,2.96165033400699e-05,0,2.96165033400699,0,2020-03-21
"18498","112","DE- WILMINGTON",796103,4.55110071215006e-05,0,4.55110071215006,0,2020-03-21
"18499","356","PA- PHILADELPHIA",4185432,5.88401541237452e-05,4.99618591849211e-09,5.88401541237452,0.000499618591849211,2020-03-21
"18500","226","MD- TAKOMA PARK",960715,5.47210400137183e-05,1.01953094679738e-06,5.47210400137183,0.101953094679738,2020-03-21
"18501","113","DC- WASHINGTON",2617594,6.37867750908622e-05,7.71900197833414e-07,6.37867750908622,0.0771900197833414,2020-03-21
"18502","120","FL- GAINESVILLE",567547,4.66227268405661e-05,1.34881321322327e-07,4.66227268405661,0.0134881321322327,2020-03-21
"18503","123","FL- JACKSONVILLE",1629968,2.7326113803685e-05,1.7935619047291e-06,2.7326113803685,0.17935619047291,2020-03-21
"18504","133","FL- PANAMA CITY",217003,4.60823122260982e-06,0,0.460823122260982,0,2020-03-21
"18505","130","FL- ORLANDO",3621833,2.52799669660461e-05,2.76103288031226e-07,2.52799669660461,0.0276103288031226,2020-03-21
"18506","118","FL- FORT LAUDERDALE",2760263,5.87790313642192e-05,6.93211294632498e-07,5.87790313642192,0.0693211294632498,2020-03-21
"18507","127","FL- MIAMI",3202229,7.19405473938461e-05,3.39311933107787e-07,7.19405473938461,0.0339311933107787,2020-03-21
"18508","140","FL- TALLAHASSEE",835219,1.7958579652493e-05,0,1.7958579652493,0,2020-03-21
"18509","119","FL- FORT MYERS",1182870,4.14003177354283e-05,1.68712207491318e-06,4.14003177354283,0.168712207491318,2020-03-21
"18510","137","FL- SARASOTA",407131,3.2189151299176e-05,2.0873830403117e-07,3.2189151299176,0.020873830403117,2020-03-21
"18511","129","FL- OCALA",529160,2.32409808470083e-05,0,2.32409808470083,0,2020-03-21
"18512","131","FL- ORMOND BEACH",383378,1.66889964230612e-05,0,1.66889964230612,0,2020-03-21
"18513","124","FL- LAKELAND",386176,2.04405101763596e-05,7.8607299013462e-10,2.04405101763596,7.8607299013462e-05,2020-03-21
"18514","122","FL- HUDSON",408247,2.20122615839496e-05,0,2.20122615839496,0,2020-03-21
"18515","141","FL- TAMPA",1385149,3.48143205519049e-05,0,3.48143205519049,0,2020-03-21
"18516","115","FL- BRADENTON",296705,4.02684979540505e-05,3.0975767656962e-06,4.02684979540506,0.30975767656962,2020-03-21
"18517","139","FL- ST PETERSBURG",410319,3.1640666767044e-05,0,3.1640666767044,0,2020-03-21
"18518","116","FL- CLEARWATER",506206,3.1640666767044e-05,0,3.1640666767044,0,2020-03-21
"18519","149","GA- SAVANNAH",856153,2.10242795388207e-05,0,2.10242795388207,0,2020-03-21
"18520","142","GA- ALBANY",219645,0.000305973738936888,2.73168066653008e-05,30.5973738936888,2.73168066653008,2020-03-21
"18521","147","GA- MACON",734927,1.29503962850826e-05,0,1.29503962850826,0,2020-03-21
"18522","145","GA- AUGUSTA",673766,2.38766009358998e-05,0,2.38766009358998,0,2020-03-21
"18523","150","HI- HONOLULU",1360301,3.52863079568419e-05,0,3.52863079568419,0,2020-03-21
"18524","151","ID- BOISE",883940,3.85520839583693e-05,0,3.85520839583693,0,2020-03-21
"18525","440","WA- SPOKANE",1515334,3.01339271430041e-05,1.87597618441991e-06,3.01339271430041,0.187597618441991,2020-03-21
"18526","152","ID- IDAHO FALLS",238602,2.06328451987477e-05,0,2.06328451987477,0,2020-03-21
"18527","276","MT- MISSOULA",382740,2.20971571523994e-05,0,2.20971571523994,0,2020-03-21
"18528","172","IL- SPRINGFIELD",830634,7.73915266040112e-06,1.20389967181695e-06,0.773915266040112,0.120389967181695,2020-03-21
"18529","263","MO- CAPE GIRARDEAU",264707,5.06401262837787e-06,0,0.506401262837787,0,2020-03-21
"18530","171","IL- ROCKFORD",735905,1.08486772823208e-05,0,1.08486772823208,0,2020-03-21
"18531","449","WI- MADISON",1093305,5.61792781981682e-05,0,5.61792781981682,0,2020-03-21
"18532","170","IL- PEORIA",615743,8.98746802422249e-06,0,0.898746802422249,0,2020-03-21
"18533","191","IA- DAVENPORT",492280,7.71561139085861e-07,0,0.0771561139085861,0,2020-03-21
"18534","173","IL- URBANA",450688,1.41493114257786e-06,0,0.141493114257786,0,2020-03-21
"18535","188","IN- TERRE HAUTE",183701,1.13896065238647e-05,0,1.13896065238647,0,2020-03-21
"18536","156","IL- CHICAGO",2586419,0.000105492643909388,7.70019298608671e-07,10.5492643909388,0.0770019298608671,2020-03-21
"18537","186","IN- MUNSTER",313527,3.65931908808235e-05,1.89432994673459e-07,3.65931908808235,0.0189432994673458,2020-03-21
"18538","163","IL- HINSDALE",475308,5.81024870100421e-05,4.37560268600649e-07,5.81024870100421,0.0437560268600649,2020-03-21
"18539","158","IL- ELGIN",801491,5.7370673277019e-05,1.89747759529562e-07,5.7370673277019,0.0189747759529562,2020-03-21
"18540","166","IL- MELROSE PARK",1336480,8.49008500584174e-05,4.08258069571125e-07,8.49008500584174,0.0408258069571125,2020-03-21
"18541","155","IL- BLUE ISLAND",852099,0.000101341509932476,8.03399011929075e-07,10.1341509932476,0.0803399011929075,2020-03-21
"18542","164","IL- JOLIET",714644,1.95799167575346e-05,1.05507840522407e-06,1.95799167575346,0.105507840522407,2020-03-21
