"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date","hrrcases","hrrdeaths","casegrowthrate","deathgrowthrate"
"251","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-01-21,0,0,1.1141641659947,1.59921844373015
"252","332","OH- KETTERING",432928,0,0,0,0,2020-01-21,0,0,1.21917707114178,1.09273129582508
"253","331","OH- ELYRIA",253587,0,0,0,0,2020-01-21,0,0,1.08282242633967,1.19956788028001
"254","325","OH- AKRON",703381,0,0,0,0,2020-01-21,0,0,1.07960186854105,1.26348470073225
"255","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-01-21,0,0,1.11606736094818,1.16621481374498
"256","391","TX- DALLAS",4819192,0,0,0,0,2020-01-21,0,0,1.0993789233797,1.09232374217115
"257","336","OK- LAWTON",203937,0,0,0,0,2020-01-21,0,0,1.07432350669528,1
"258","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-01-21,0,0,1.04161336274219,NA
"259","342","OR- EUGENE",731523,0,0,0,0,2020-01-21,0,0,1.05513019192779,1.10850202764929
"260","345","OR- SALEM",319400,0,0,0,0,2020-01-21,0,0,1.05569811042695,1.13694282437351
"261","344","OR- PORTLAND",2688073,0,0,0,0,2020-01-21,0,0,1.08275784820606,1.15653917005634
"262","341","OR- BEND",221484,0,0,0,0,2020-01-21,0,0,1.05725317357193,1.14063561494702
"263","347","PA- ALTOONA",302529,0,0,0,0,2020-01-21,0,0,1.10672887828074,Inf
"264","355","PA- LANCASTER",678147,0,0,0,0,2020-01-21,0,0,1.23482946074058,1.46202802930975
"265","358","PA- READING",596839,0,0,0,0,2020-01-21,0,0,1.29625191323079,2.16814044799218
"266","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-01-21,0,0,1.26185231998235,96.1435296301471
"267","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-01-21,0,0,1.24535140534093,1.27539826698012
"268","350","PA- DANVILLE",579193,0,0,0,0,2020-01-21,0,0,1.25908077772439,1.29876717566749
"269","366","SC- COLUMBIA",1241913,0,0,0,0,2020-01-21,0,0,1.12787486406912,1.17100791546295
"270","368","SC- GREENVILLE",907674,0,0,0,0,2020-01-21,0,0,1.10662711674255,1.20510296760131
"271","374","TN- JACKSON",333926,0,0,0,0,2020-01-21,0,0,1.21996989544105,NA
"272","416","TX- TYLER",561485,0,0,0,0,2020-01-21,0,0,1.13580762432102,1.08584790780646
"273","397","TX- HOUSTON",6463120,0,0,0,0,2020-01-21,0,0,1.22735911108544,1.31818181818182
"274","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-01-21,0,0,1.11668746636861,NA
"275","412","TX- SAN ANTONIO",2714969,0,0,0,0,2020-01-21,0,0,1.15339072060377,1.15126050420168
"276","385","TX- AUSTIN",1738310,0,0,0,0,2020-01-21,0,0,1.11295686422046,1.28059143561856
"277","413","TX- TEMPLE",499914,0,0,0,0,2020-01-21,0,0,1.12960004083898,1.30164593821569
"278","394","TX- FORT WORTH",2198658,0,0,0,0,2020-01-21,0,0,1.12055301304557,1.22763101359511
"279","418","TX- WACO",341324,0,0,0,0,2020-01-21,0,0,1.07885567886138,1.28312533738785
"280","388","TX- BRYAN",272470,0,0,0,0,2020-01-21,0,0,1.09633619769465,1.17857142857143
"281","406","TX- ODESSA",351062,0,0,0,0,2020-01-21,0,0,1.15017529759259,1.14285714285714
"282","382","TX- ABILENE",295982,0,0,0,0,2020-01-21,0,0,1.23658216853504,2707.42857142857
"283","417","TX- VICTORIA",148174,0,0,0,0,2020-01-21,0,0,1.20168614139857,NA
"284","396","TX- HARLINGEN",591312,0,0,0,0,2020-01-21,0,0,1.19781762726406,Inf
"285","399","TX- LONGVIEW",215161,0,0,0,0,2020-01-21,0,0,1.34727853059268,1.28275915564385
"286","386","TX- BEAUMONT",464919,0,0,0,0,2020-01-21,0,0,1.24643188620017,1.23809523809524
"287","411","TX- SAN ANGELO",159476,0,0,0,0,2020-01-21,0,0,1.35863711319312,Inf
"288","402","TX- MCALLEN",672773,0,0,0,0,2020-01-21,0,0,1.11640777026082,Inf
"289","422","UT- PROVO",599239,0,0,0,0,2020-01-21,0,0,1.10601946793916,1.85714285714286
"290","421","UT- OGDEN",485077,0,0,0,0,2020-01-21,0,0,1.05365549559845,1
"291","427","VA- CHARLOTTESVILLE",580368,0,0,0,0,2020-01-21,0,0,1.17419876043789,Inf
"292","432","VA- ROANOKE",718474,0,0,0,0,2020-01-21,0,0,1.23630067481569,NA
"293","431","VA- RICHMOND",1734485,0,0,0,0,2020-01-21,0,0,1.21123222513017,1.15079365079365
"294","428","VA- LYNCHBURG",256375,0,0,0,0,2020-01-21,0,0,1.29362060852175,NA
"295","426","VA- ARLINGTON",2297586,0,0,0,0,2020-01-21,0,0,1.18303403455226,1.21428571428571
"296","429","VA- NEWPORT NEWS",563031,0,0,0,0,2020-01-21,0,0,1.08207805926895,1.05714285714286
"297","435","VA- WINCHESTER",435762,0,0,0,0,2020-01-21,0,0,1.21309162441427,NA
"298","442","WA- YAKIMA",298517,0,0,0,0,2020-01-21,0,0,1.07863143741695,1.23061075315167
"299","439","WA- SEATTLE",2812672,1.27212857561981e-07,0,0.0127212857561981,0,2020-01-21,0.357808042504574,0,1.06217732330135,1.07749463238036
"300","438","WA- OLYMPIA",387412,0,0,0,0,2020-01-21,0,0,1.06078822111717,Inf
"301","437","WA- EVERETT",672161,9.5541389264689e-07,0,0.095541389264689,0,2020-01-21,0.642191957495426,0,1.03325104252127,1.08388433898953
"302","441","WA- TACOMA",802054,0,0,0,0,2020-01-21,0,0,1.07516004764092,1.24340333783044
"303","450","WI- MARSHFIELD",379798,0,0,0,0,2020-01-21,0,0,1.08104054968546,1
"304","446","WI- APPLETON",328675,0,0,0,0,2020-01-21,0,0,1.09338851352073,1.07169956537844
"305","452","WI- NEENAH",238971,0,0,0,0,2020-01-21,0,0,1.07085943507653,1.39042576171439
"306","457","WY- CASPER",192915,0,0,0,0,2020-01-21,0,0,1.05029791987858,NA
"307","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-01-21,NA,NA,NA,NA
"308","268","MO- KANSAS CITY",2481936,0,0,0,0,2020-01-22,0,0,1.10725799163847,1.21080975238244
"309","297","NY- BRONX",1398749,0,0,0,0,2020-01-22,0,0,1.08523059493817,1.3019303272484
"310","301","NY- EAST LONG ISLAND",4728414,0,0,0,0,2020-01-22,0,0,1.10534512373017,1.41518249975424
"311","303","NY- NEW YORK",4981418,0,0,0,0,2020-01-22,0,0,1.08834899044328,1.29266685954326
"312","308","NY- WHITE PLAINS",1135283,0,0,0,0,2020-01-22,0,0,1.07435943373227,1.64900483034406
"313","289","NJ- NEWARK",1534797,0,0,0,0,2020-01-22,0,0,1.17129222773194,1.29097667428866
"314","001","AL- BIRMINGHAM",2276677,0,0,0,0,2020-01-22,0,0,1.11387034804387,1.14564826862096
"315","007","AL- MONTGOMERY",473121,0,0,0,0,2020-01-22,0,0,1.09710249020138,1.53141975626103
"316","006","AL- MOBILE",826053,0,0,0,0,2020-01-22,0,0,1.25309969865573,1.19812765926279
"317","134","FL- PENSACOLA",764431,0,0,0,0,2020-01-22,0,0,1.11771704416426,1.18799693247262
"318","002","AL- DOTHAN",375802,0,0,0,0,2020-01-22,0,0,1.15663325703757,1.42857142857143
"319","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-01-22,0,0,1.17847243953408,NA
"320","144","GA- ATLANTA",6243061,0,0,0,0,2020-01-22,0,0,1.10062181114511,1.11549334256764
"321","148","GA- ROME",289908,0,0,0,0,2020-01-22,0,0,1.04564652343568,1.13617603958492
"322","260","MS- MERIDIAN",197862,0,0,0,0,2020-01-22,0,0,1.21377880071949,Inf
"323","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-01-22,0,0,1.07994850190866,1.30368243198918
"324","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-01-22,0,0,1.08067750656129,1.2005209785697
"325","262","MS- TUPELO",396259,0,0,0,0,2020-01-22,0,0,1.0962297811729,1.07071760892758
"326","146","GA- COLUMBUS",349248,0,0,0,0,2020-01-22,0,0,1.45412966839577,3.01154429667587
"327","010","AK- ANCHORAGE",710231,0,0,0,0,2020-01-22,0,0,1.08058608058608,1.21428571428571
"328","012","AZ- PHOENIX",3373124,0,0,0,0,2020-01-22,0,0,1.10334915888875,1.23447808120836
"329","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-01-22,0,0,1.17896720039373,1.17299236330003
"330","015","AZ- TUCSON",1221007,0,0,0,0,2020-01-22,0,0,1.13378605628578,1.11928914875608
"331","423","UT- SALT LAKE CITY",2034274,0,0,0,0,2020-01-22,0,0,1.10095048240136,1.36502314985625
"332","011","AZ- MESA",1384107,0,0,0,0,2020-01-22,0,0,1.09618576647143,1.24103297246712
"333","014","AZ- SUN CITY",298424,0,0,0,0,2020-01-22,0,0,1.0944117041286,1.2044284348
"334","279","NV- LAS VEGAS",2064056,0,0,0,0,2020-01-22,0,0,1.09687967558548,1.13419786985621
"335","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-01-22,0,0,1.08040014058757,1.11759753310141
"336","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-01-22,0,0,1.04602954396377,1.04024522319107
"337","021","AR- SPRINGDALE",535647,0,0,0,0,2020-01-22,0,0,1.04980538085238,Inf
"338","267","MO- JOPLIN",375895,0,0,0,0,2020-01-22,0,0,1.09888021599599,1.14426536510558
"339","018","AR- JONESBORO",238432,0,0,0,0,2020-01-22,0,0,1.14387852272614,Inf
"340","273","MO- ST LOUIS",3427241,0,0,0,0,2020-01-22,0,0,1.15026733712102,1.38614787902949
"341","219","LA- SHREVEPORT",694588,0,0,0,0,2020-01-22,0,0,1.20147303673601,1.29711366424212
"342","016","AR- FORT SMITH",376522,0,0,0,0,2020-01-22,0,0,1.09225335336223,1.26215609550319
"343","379","TN- MEMPHIS",1816203,0,0,0,0,2020-01-22,0,0,1.10107942327444,1.27961054414817
"344","022","AR- TEXARKANA",263672,0,0,0,0,2020-01-22,0,0,1.18843625627861,3023.66635158528
"345","033","CA- CONTRA COSTA CO.",1042954,0,0,0,0,2020-01-22,0,0,1.09380131700788,1.1180744714588
"346","065","CA- ALAMEDA CO.",1538029,0,0,0,0,2020-01-22,0,0,1.0930055191249,1.09542210036711
"347","077","CA- SACRAMENTO",2589156,0,0,0,0,2020-01-22,0,0,1.08539795184926,1.17785847690078
"348","091","CA- STOCKTON",596968,0,0,0,0,2020-01-22,0,0,1.05764418665216,1.03896619537508
"349","280","NV- RENO",758460,0,0,0,0,2020-01-22,0,0,1.09280573178705,1.165403893336
"350","031","CA- CHICO",300672,0,0,0,0,2020-01-22,0,0,1.04653263446517,Inf
"351","058","CA- MODESTO",901093,0,0,0,0,2020-01-22,0,0,1.1706949187814,1.73171308560813
"352","081","CA- SAN FRANCISCO",1438721,0,0,0,0,2020-01-22,0,0,1.07570503826522,1.10887018361919
"353","343","OR- MEDFORD",434585,0,0,0,0,2020-01-22,0,0,1.09809942166924,NA
"354","043","CA- FRESNO",1244650,0,0,0,0,2020-01-22,0,0,1.11406013867556,1.22581880723014
"355","062","CA- NAPA",274114,0,0,0,0,2020-01-22,0,0,1.08760409738486,1
"356","073","CA- REDDING",341901,0,0,0,0,2020-01-22,0,0,1.06649098505162,1.07142857142857
"357","080","CA- SAN DIEGO",3720182,0,0,0,0,2020-01-22,0,0,1.08360530758116,1.24106512172342
"358","079","CA- SAN BERNARDINO",3116736,0,0,0,0,2020-01-22,0,0,1.17134453244661,1.16950139009868
"359","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-01-22,0,0,1.14654843207044,1.25949804488215
"360","056","CA- LOS ANGELES",9867438,0,0,0,0,2020-01-22,0,0,1.1209681010914,1.24336912282458
"361","023","CA- ORANGE CO.",3304821,0,0,0,0,2020-01-22,0,0,1.09288021204761,1.06884525596213
"362","096","CA- VENTURA",857707,0,0,0,0,2020-01-22,0,0,1.08568344478767,1.10331966767788
"363","089","CA- SANTA ROSA",489750,0,0,0,0,2020-01-22,0,0,1.06381775286083,1.14091234455218
"364","078","CA- SALINAS",396679,0,0,0,0,2020-01-22,0,0,1.07008086253369,1.07142857142857
"365","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-01-22,0,0,1.02158483726648,32.4938486142938
"366","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-01-22,0,0,1.05180651272578,1.00539335835645
"367","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-01-22,0,0,1.16277901493144,1.21005103955154
"368","082","CA- SAN JOSE",1761797,0,0,0,0,2020-01-22,0,0,1.05142087556234,1.03827429164028
"369","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-01-22,0,0,1.09812047467458,1.15315841025912
"370","085","CA- SAN MATEO CO.",797525,0,0,0,0,2020-01-22,0,0,1.04524698827349,1.08231758471632
"371","103","CO- DENVER",2853117,0,0,0,0,2020-01-22,0,0,1.08987870876964,1.22134394508395
"372","106","CO- GREELEY",357920,0,0,0,0,2020-01-22,0,0,1.11110683989164,1.18628667478665
"373","102","CO- COLORADO SPRINGS",829912,0,0,0,0,2020-01-22,0,0,1.06387246205807,1.12572033519631
"374","101","CO- BOULDER",308518,0,0,0,0,2020-01-22,0,0,1.09308705548094,1.29073420492319
"375","107","CO- PUEBLO",173208,0,0,0,0,2020-01-22,0,0,1.0377623840345,1.06671402220364
"376","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-01-22,0,0,1.03974448312192,1.14351387029029
"377","104","CO- FORT COLLINS",335380,0,0,0,0,2020-01-22,0,0,1.04809078913417,1.04081632653061
"378","201","KS- WICHITA",1276737,0,0,0,0,2020-01-22,0,0,1.1504396605025,1.70476028979272
"379","109","CT- BRIDGEPORT",682421,0,0,0,0,2020-01-22,0,0,1.1294768506096,1.23876288845635
"380","111","CT- NEW HAVEN",1482374,0,0,0,0,2020-01-22,0,0,1.183430168589,1.47065916370051
"381","110","CT- HARTFORD",1510786,0,0,0,0,2020-01-22,0,0,1.18884012419207,1.4136386550731
"382","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-01-22,0,0,1.13390245049499,1.2606967392742
"383","364","RI- PROVIDENCE",1228881,0,0,0,0,2020-01-22,0,0,1.18113745182917,1.34393789174862
"384","112","DE- WILMINGTON",796103,0,0,0,0,2020-01-22,0,0,1.26270353325554,1.12862662322913
"385","225","MD- SALISBURY",443452,0,0,0,0,2020-01-22,0,0,1.28132749993658,1.23697534188453
"386","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-01-22,0,0,1.19914967917938,1.65775193261682
"387","113","DC- WASHINGTON",2617594,0,0,0,0,2020-01-22,0,0,1.21335135364085,1.3259928134709
"388","226","MD- TAKOMA PARK",960715,0,0,0,0,2020-01-22,0,0,1.24866439242672,1.45897159031855
"389","120","FL- GAINESVILLE",567547,0,0,0,0,2020-01-22,0,0,1.15976515728044,1.01511310195461
"390","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-01-22,0,0,1.13084957363235,1.08660972401811
"391","133","FL- PANAMA CITY",217003,0,0,0,0,2020-01-22,0,0,1.14302908520389,Inf
"392","130","FL- ORLANDO",3621833,0,0,0,0,2020-01-22,0,0,1.08203464952026,1.17120249779499
"393","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-01-22,0,0,1.10158860830368,1.24164424141058
"394","127","FL- MIAMI",3202229,0,0,0,0,2020-01-22,0,0,1.1199216680893,1.33270382907597
"395","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-01-22,0,0,1.18011403511836,1.38832533801273
"396","119","FL- FORT MYERS",1182870,0,0,0,0,2020-01-22,0,0,1.1173227569593,1.08923758507462
"397","137","FL- SARASOTA",407131,0,0,0,0,2020-01-22,0,0,1.11361524352982,1.11814541184518
"398","129","FL- OCALA",529160,0,0,0,0,2020-01-22,0,0,1.14075037564589,1.36145436862795
"399","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-01-22,0,0,1.07632842030168,1.26267890812968
"400","124","FL- LAKELAND",386176,0,0,0,0,2020-01-22,0,0,1.11162372282319,1.23213152901359
"401","122","FL- HUDSON",408247,0,0,0,0,2020-01-22,0,0,1.11061312381058,1.2660199919869
"402","141","FL- TAMPA",1385149,0,0,0,0,2020-01-22,0,0,1.07021945994248,1.16737204390923
"403","115","FL- BRADENTON",296705,0,0,0,0,2020-01-22,0,0,1.13186813186813,1.47619047619048
"404","116","FL- CLEARWATER",506206,0,0,0,0,2020-01-22,0,0,1.0507637017071,1.10204081632653
"405","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-01-22,0,0,1.0507637017071,1.10204081632653
"406","149","GA- SAVANNAH",856153,0,0,0,0,2020-01-22,0,0,1.11259859652035,1.14285714285714
"407","142","GA- ALBANY",219645,0,0,0,0,2020-01-22,0,0,1.14393984122445,1.21960255516782
"408","147","GA- MACON",734927,0,0,0,0,2020-01-22,0,0,1.20607000178738,1.15828678872184
"409","145","GA- AUGUSTA",673766,0,0,0,0,2020-01-22,0,0,1.22711672880658,1.33243318585305
"410","150","HI- HONOLULU",1360301,0,0,0,0,2020-01-22,0,0,1.07142857142857,1.42857142857143
"411","151","ID- BOISE",883940,0,0,0,0,2020-01-22,0,0,1.05304864624565,1.24544183686011
"412","440","WA- SPOKANE",1515334,0,0,0,0,2020-01-22,0,0,1.08064955281958,1.1375008246277
"413","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-01-22,0,0,1.10044490522408,NA
"414","276","MT- MISSOULA",382740,0,0,0,0,2020-01-22,0,0,1.06204551318975,1.09803630301582
"415","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-01-22,0,0,1.24532637422585,1.11428571428571
"416","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-01-22,0,0,1.11853464650265,Inf
"417","171","IL- ROCKFORD",735905,0,0,0,0,2020-01-22,0,0,1.24971677654098,1.40831405014279
"418","449","WI- MADISON",1093305,0,0,0,0,2020-01-22,0,0,1.05639212904691,1.21589943050469
"419","170","IL- PEORIA",615743,0,0,0,0,2020-01-22,0,0,1.18660260057197,1.56729221096102
"420","191","IA- DAVENPORT",492280,0,0,0,0,2020-01-22,0,0,1.30516053534907,2.05891073784294
"421","173","IL- URBANA",450688,0,0,0,0,2020-01-22,0,0,1.10749957320188,1.51863428150983
"422","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-01-22,0,0,1.37108186278131,1.01317271116577
"423","155","IL- BLUE ISLAND",852099,0,0,0,0,2020-01-22,0,0,1.13403467038614,1.26931009138019
"424","156","IL- CHICAGO",2586419,0,0,0,0,2020-01-22,0,0,1.13239610690561,1.26038500506586
"425","158","IL- ELGIN",801491,0,0,0,0,2020-01-22,0,0,1.13762308213416,1.20912130402449
"426","161","IL- EVANSTON",912358,0,0,0,0,2020-01-22,0,0,1.13378280035436,1.25441720965537
"427","163","IL- HINSDALE",475308,0,0,0,0,2020-01-22,0,0,1.16143816257612,1.32671885156035
"428","164","IL- JOLIET",714644,0,0,0,0,2020-01-22,0,0,1.19255844909932,1.49409247828597
"429","166","IL- MELROSE PARK",1336480,0,0,0,0,2020-01-22,0,0,1.13525891748457,1.24813690569879
"430","186","IN- MUNSTER",313527,0,0,0,0,2020-01-22,0,0,1.16633203166294,1.30102660654248
"431","179","IN- EVANSVILLE",682402,0,0,0,0,2020-01-22,0,0,1.20923780424829,49.7532233109851
"432","154","IL- AURORA",343756,0,0,0,0,2020-01-22,0,0,1.15784009382292,1.14537418792552
"433","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-01-22,0,0,1.16601253936656,1
"434","194","IA- IOWA CITY",345868,0,0,0,0,2020-01-22,0,0,1.19685725784024,1.13480279263606
"435","193","IA- DUBUQUE",157341,0,0,0,0,2020-01-22,0,0,1.08301073080567,1.07664817997188
"436","208","KY- PADUCAH",370644,0,0,0,0,2020-01-22,0,0,1.4000559081072,1.68070955026487
"437","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-01-22,0,0,1.10474819194907,1.23144050230502
"438","264","MO- COLUMBIA",707702,0,0,0,0,2020-01-22,0,0,1.04488881166737,1.04846083276156
"439","180","IN- FORT WAYNE",866605,0,0,0,0,2020-01-22,0,0,1.17474984917108,1.55458347881088
"440","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-01-22,0,0,1.13625340534772,1.30463713384245
"441","184","IN- LAFAYETTE",242737,0,0,0,0,2020-01-22,0,0,1.08484034605158,1.02823462812485
"442","185","IN- MUNCIE",168738,0,0,0,0,2020-01-22,0,0,1.13489613470062,1.0307990817485
"443","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-01-22,0,0,1.16040923514674,1.35758984847978
"444","327","OH- CINCINNATI",1674091,0,0,0,0,2020-01-22,0,0,1.16403266985685,1.21300586906635
"445","187","IN- SOUTH BEND",696079,0,0,0,0,2020-01-22,0,0,1.16966227176378,1.07681558088559
"446","181","IN- GARY",529009,0,0,0,0,2020-01-22,0,0,1.17854611487212,1.29569235976937
"447","207","KY- OWENSBORO",145260,0,0,0,0,2020-01-22,0,0,1.1520958870256,1.06159599502376
"448","238","MI- KALAMAZOO",669114,0,0,0,0,2020-01-22,0,0,1.1735923418312,1.3429038124175
"449","192","IA- DES MOINES",1091747,0,0,0,0,2020-01-22,0,0,1.08437545169935,1.45743424416021
"450","278","NE- OMAHA",1302233,0,0,0,0,2020-01-22,0,0,1.13721858000457,1.36193372537191
"451","448","WI- LA CROSSE",356614,0,0,0,0,2020-01-22,0,0,1.08282026299514,1.30037053458094
"452","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-01-22,0,0,1.13092720067191,1.32351297244534
"453","197","IA- WATERLOO",213653,0,0,0,0,2020-01-22,0,0,1.32237366839781,Inf
"454","196","IA- SIOUX CITY",263271,0,0,0,0,2020-01-22,0,0,1.09748320242643,NA
"455","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-01-22,0,0,1.27571994336932,1.28349405802285
"456","195","IA- MASON CITY",132160,0,0,0,0,2020-01-22,0,0,1.05896756608875,NA
"457","253","MN- ROCHESTER",416752,0,0,0,0,2020-01-22,0,0,1.09718311166783,1.06009284398574
"458","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-01-22,0,0,1.08952308978742,1.2601842667101
"459","200","KS- TOPEKA",457565,0,0,0,0,2020-01-22,0,0,1.14757174031247,1.04761904761905
"460","340","OK- TULSA",1369583,0,0,0,0,2020-01-22,0,0,1.1175511239306,1.22497147282951
"461","277","NE- LINCOLN",580765,0,0,0,0,2020-01-22,0,0,1.37652775184661,1.1342974719465
"462","383","TX- AMARILLO",444214,0,0,0,0,2020-01-22,0,0,1.33043924537445,1.57268667824361
"463","380","TN- NASHVILLE",2782462,0,0,0,0,2020-01-22,0,0,1.08144440343933,1.2214241506367
"464","204","KY- LEXINGTON",1514499,0,0,0,0,2020-01-22,0,0,1.08655356797143,1.00081138274106
"465","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-01-22,0,0,1.09072533225997,1.476703556027
"466","203","KY- COVINGTON",416762,0,0,0,0,2020-01-22,0,0,1.42799238724806,1.32143182980005
"467","444","WV- HUNTINGTON",356456,0,0,0,0,2020-01-22,0,0,1.47787797293814,1.14118482931285
"468","329","OH- COLUMBUS",3018306,0,0,0,0,2020-01-22,0,0,1.12529757004191,1.17298350998658
"469","376","TN- KINGSPORT",479601,0,0,0,0,2020-01-22,0,0,1.2687197298178,1
"470","443","WV- CHARLESTON",839828,0,0,0,0,2020-01-22,0,0,1.1551794600278,1.02927472106767
"471","213","LA- LAFAYETTE",614128,0,0,0,0,2020-01-22,0,0,1.06253008624002,1.28090742311594
"472","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-01-22,0,0,1.13264539865831,1.02184302381187
"473","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-01-22,0,0,1.13543774770883,1.42752056276313
"474","210","LA- BATON ROUGE",947505,0,0,0,0,2020-01-22,0,0,1.23930831150251,1.25900253320255
"475","212","LA- HOUMA",271510,0,0,0,0,2020-01-22,0,0,1.18408866252276,1.51007807361449
"476","217","LA- MONROE",271497,0,0,0,0,2020-01-22,0,0,1.29993408599554,2.30204993565817
"477","259","MS- JACKSON",1075145,0,0,0,0,2020-01-22,0,0,1.12867446630582,1.30129289289532
"478","216","LA- METAIRIE",458580,0,0,0,0,2020-01-22,0,0,1.12340017868748,1.15918687644352
"479","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-01-22,0,0,1.09328943090805,1.09057670178722
"480","220","LA- SLIDELL",192108,0,0,0,0,2020-01-22,0,0,1.11991129408707,1.37728222902543
"481","222","ME- PORTLAND",1070795,0,0,0,0,2020-01-22,0,0,1.05058285616592,1.10556093946314
"482","221","ME- BANGOR",400665,0,0,0,0,2020-01-22,0,0,1.15091426742453,30.3858212305324
"483","281","NH- LEBANON",396748,0,0,0,0,2020-01-22,0,0,1.0648469151661,1.27685670382104
"484","223","MD- BALTIMORE",2523788,0,0,0,0,2020-01-22,0,0,1.17792609367197,1.48920305912334
"485","363","PA- YORK",440053,0,0,0,0,2020-01-22,0,0,1.24708976072778,1.35950323520413
"486","352","PA- HARRISBURG",1027704,0,0,0,0,2020-01-22,0,0,1.27260187918606,1.10375652342266
"487","445","WV- MORGANTOWN",404313,0,0,0,0,2020-01-22,0,0,1.13736424798525,1.41575877405196
"488","227","MA- BOSTON",4826221,0,0,0,0,2020-01-22,0,0,1.1527480455102,1.32865304016916
"489","295","NY- ALBANY",1842850,0,0,0,0,2020-01-22,0,0,1.11837825062852,1.20395859764842
"490","231","MA- WORCESTER",808287,0,0,0,0,2020-01-22,0,0,1.14657425141892,1.23045250652443
"491","246","MI- SAGINAW",627549,0,0,0,0,2020-01-22,0,0,1.21562270158615,1.91342046270828
"492","240","MI- MARQUETTE",200023,0,0,0,0,2020-01-22,0,0,1.19556892166115,Inf
"493","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-01-22,0,0,1.11814835028968,1.51910275948557
"494","248","MI- ST JOSEPH",142156,0,0,0,0,2020-01-22,0,0,1.09931387821322,1.09163673811652
"495","243","MI- PETOSKEY",175199,0,0,0,0,2020-01-22,0,0,1.11281033457439,1.26717183451282
"496","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-01-22,0,0,1.14421210412004,1.15430274079504
"497","239","MI- LANSING",710382,0,0,0,0,2020-01-22,0,0,1.10065336218284,1.1847075601517
